Dima and Friends                    ,                272A,4003,,https://www.codeforces.com/problemset/problem/272/A,Codeforces,"['implementation', 'math']",,
Three Horses                    ,                271E,254,,https://www.codeforces.com/problemset/problem/271/E,Codeforces,"['constructive algorithms', 'math', 'number theory']",,
Good Substrings                    ,                271D,1484,,https://www.codeforces.com/problemset/problem/271/D,Codeforces,"['data structures', 'strings']",,
Secret                    ,                271C,1733,,https://www.codeforces.com/problemset/problem/271/C,Codeforces,"['constructive algorithms', 'implementation']",,
Prime Matrix                    ,                271B,2855,,https://www.codeforces.com/problemset/problem/271/B,Codeforces,"['binary search', 'brute force', 'math', 'number theory']",,
Beautiful Year                    ,                271A,8421,,https://www.codeforces.com/problemset/problem/271/A,Codeforces,['brute force'],,
Multithreading                    ,                270B,2420,,https://www.codeforces.com/problemset/problem/270/B,Codeforces,"['data structures', 'greedy', 'implementation']",,
Fancy Fence                    ,                270A,5718,,https://www.codeforces.com/problemset/problem/270/A,Codeforces,"['geometry', 'implementation', 'math']",,
String Theory                    ,                269E,32,,https://www.codeforces.com/problemset/problem/269/E,Codeforces,[],,
Maximum Waterfall                    ,                269D,187,,https://www.codeforces.com/problemset/problem/269/D,Codeforces,"['data structures', 'dp']",,
Flawed Flow                    ,                269C,656,,https://www.codeforces.com/problemset/problem/269/C,Codeforces,"['constructive algorithms', 'flows', 'graphs']",,
Greenhouse Effect                    ,                269B,1604,,https://www.codeforces.com/problemset/problem/269/B,Codeforces,['dp'],,
Magical Boxes                    ,                269A,1990,,https://www.codeforces.com/problemset/problem/269/A,Codeforces,"['greedy', 'math']",,
Playlist                    ,                268E,586,,https://www.codeforces.com/problemset/problem/268/E,Codeforces,"['math', 'probabilities', 'sortings']",,
Wall Bars                    ,                268D,218,,https://www.codeforces.com/problemset/problem/268/D,Codeforces,['dp'],,
Beautiful Sets of Points                    ,                268C,2914,,https://www.codeforces.com/problemset/problem/268/C,Codeforces,"['constructive algorithms', 'implementation']",,
Buttons                    ,                268B,6440,,https://www.codeforces.com/problemset/problem/268/B,Codeforces,"['implementation', 'math']",,
Games                    ,                268A,7445,,https://www.codeforces.com/problemset/problem/268/A,Codeforces,['brute force'],,
Berland Traffic                    ,                267C,71,,https://www.codeforces.com/problemset/problem/267/C,Codeforces,"['math', 'matrices']",,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Dominoes                    ,                267B,243,,https://www.codeforces.com/problemset/problem/267/B,Codeforces,"['dfs and similar', 'graphs']",,
Subtractions                    ,                267A,1400,,https://www.codeforces.com/problemset/problem/267/A,Codeforces,"['math', 'number theory']",,
More Queries to Array...                    ,                266E,276,,https://www.codeforces.com/problemset/problem/266/E,Codeforces,"['data structures', 'math']",,
BerDonalds                    ,                266D,274,,https://www.codeforces.com/problemset/problem/266/D,Codeforces,"['graphs', 'math', 'shortest paths']",,
Below the Diagonal                    ,                266C,726,,https://www.codeforces.com/problemset/problem/266/C,Codeforces,"['constructive algorithms', 'greedy', 'math']",,
Queue at the School                    ,                266B,8293,,https://www.codeforces.com/problemset/problem/266/B,Codeforces,"['constructive algorithms', 'graph matchings', 'implementation', 'shortest paths']",,
Stones on the Table                    ,                266A,10972,,https://www.codeforces.com/problemset/problem/266/A,Codeforces,['implementation'],,
Roadside Trees (Simplified Edition)                    ,                265B,3561,,https://www.codeforces.com/problemset/problem/265/B,Codeforces,"['greedy', 'implementation']",,
Colorful Stones (Simplified Edition)                    ,                265A,3997,,https://www.codeforces.com/problemset/problem/265/A,Codeforces,['implementation'],,
Roadside Trees                    ,                264E,90,,https://www.codeforces.com/problemset/problem/264/E,Codeforces,"['data structures', 'dp']",,
Colorful Stones                    ,                264D,160,,https://www.codeforces.com/problemset/problem/264/D,Codeforces,"['dp', 'two pointers']",,
Choosing Balls                    ,                264C,878,,https://www.codeforces.com/problemset/problem/264/C,Codeforces,['dp'],,
Good Sequences                    ,                264B,2125,,https://www.codeforces.com/problemset/problem/264/B,Codeforces,"['dp', 'number theory']",,
Escape from Stones                    ,                264A,3168,,https://www.codeforces.com/problemset/problem/264/A,Codeforces,"['constructive algorithms', 'data structures', 'implementation', 'two pointers']",,
Rhombus                    ,                263E,175,,https://www.codeforces.com/problemset/problem/263/E,Codeforces,"['brute force', 'data structures', 'dp']",,
Cycle in Graph                    ,                263D,1107,,https://www.codeforces.com/problemset/problem/263/D,Codeforces,"['dfs and similar', 'graphs']",,
Circle of Numbers                    ,                263C,722,,https://www.codeforces.com/problemset/problem/263/C,Codeforces,"['dfs and similar', 'implementation']",,
Squares                    ,                263B,3829,,https://www.codeforces.com/problemset/problem/263/B,Codeforces,"['greedy', 'implementation', 'sortings']",,
Beautiful Matrix                    ,                263A,8471,,https://www.codeforces.com/problemset/problem/263/A,Codeforces,['implementation'],,
Roma and Changing Signs                    ,                262B,2519,,https://www.codeforces.com/problemset/problem/262/B,Codeforces,['greedy'],,
Roma and Lucky Numbers                    ,                262A,4288,,https://www.codeforces.com/problemset/problem/262/A,Codeforces,['implementation'],,
Maxim and Calculator                    ,                261E,155,,https://www.codeforces.com/problemset/problem/261/E,Codeforces,"['brute force', 'dp', 'two pointers']",,
Maxim and Increasing Subsequence                    ,                261D,201,,https://www.codeforces.com/problemset/problem/261/D,Codeforces,['dp'],,
Maxim and Matrix                    ,                261C,481,,https://www.codeforces.com/problemset/problem/261/C,Codeforces,"['constructive algorithms', 'dp', 'math']",,
Maxim and Restaurant                    ,                261B,742,,https://www.codeforces.com/problemset/problem/261/B,Codeforces,"['dp', 'math', 'probabilities']",,
Maxim and Discounts                    ,                261A,2211,,https://www.codeforces.com/problemset/problem/261/A,Codeforces,"['greedy', 'sortings']",,
Dividing Kingdom                    ,                260E,180,,https://www.codeforces.com/problemset/problem/260/E,Codeforces,"['binary search', 'brute force', 'data structures']",,
Black and White Tree                    ,                260D,561,,https://www.codeforces.com/problemset/problem/260/D,Codeforces,"['constructive algorithms', 'dsu', 'graphs', 'greedy', 'trees']",,
Balls and Boxes                    ,                260C,1329,,https://www.codeforces.com/problemset/problem/260/C,Codeforces,"['greedy', 'implementation']",,
Ancient Prophesy                    ,                260B,1681,,https://www.codeforces.com/problemset/problem/260/B,Codeforces,"['brute force', 'implementation', 'strings']",,
Adding Digits                    ,                260A,2905,,https://www.codeforces.com/problemset/problem/260/A,Codeforces,"['implementation', 'math']",,
Little Elephant and Magic Square                    ,                259B,3486,,https://www.codeforces.com/problemset/problem/259/B,Codeforces,"['brute force', 'implementation']",,
Little Elephant and Chess                    ,                259A,3545,,https://www.codeforces.com/problemset/problem/259/A,Codeforces,"['brute force', 'strings']",,
Little Elephant and Tree                    ,                258E,336,,https://www.codeforces.com/problemset/problem/258/E,Codeforces,"['data structures', 'dfs and similar', 'trees']",,
Little Elephant and Broken Sorting                    ,                258D,294,,https://www.codeforces.com/problemset/problem/258/D,Codeforces,"['dp', 'math', 'probabilities']",,
Little Elephant and LCM                    ,                258C,625,,https://www.codeforces.com/problemset/problem/258/C,Codeforces,"['binary search', 'combinatorics', 'dp', 'math']",,
Little Elephant and Elections                    ,                258B,860,,https://www.codeforces.com/problemset/problem/258/B,Codeforces,"['brute force', 'combinatorics', 'dp']",,
Little Elephant and Bits                    ,                258A,4519,,https://www.codeforces.com/problemset/problem/258/A,Codeforces,"['greedy', 'math']",,
Greedy Elevator                    ,                257E,137,,https://www.codeforces.com/problemset/problem/257/E,Codeforces,"['data structures', 'implementation']",,
Sum                    ,                257D,844,,https://www.codeforces.com/problemset/problem/257/D,Codeforces,"['greedy', 'math']",,
View Angle                    ,                257C,1228,,https://www.codeforces.com/problemset/problem/257/C,Codeforces,"['brute force', 'geometry', 'math']",,
Playing Cubes                    ,                257B,1998,,https://www.codeforces.com/problemset/problem/257/B,Codeforces,"['games', 'greedy', 'implementation']",,
Sockets                    ,                257A,2589,,https://www.codeforces.com/problemset/problem/257/A,Codeforces,"['greedy', 'implementation', 'sortings']",,
Lucky Arrays                    ,                256E,279,,https://www.codeforces.com/problemset/problem/256/E,Codeforces,['data structures'],,
Liars and Serge                    ,                256D,142,,https://www.codeforces.com/problemset/problem/256/D,Codeforces,['dp'],,
Furlo and Rublo and Game                    ,                255E,475,,https://www.codeforces.com/problemset/problem/255/E,Codeforces,"['games', 'implementation', 'math']",,
Mr. Bender and Square                    ,                255D,896,,https://www.codeforces.com/problemset/problem/255/D,Codeforces,"['binary search', 'implementation', 'math']",,
Almost Arithmetical Progression                    ,                255C,1471,,https://www.codeforces.com/problemset/problem/255/C,Codeforces,"['brute force', 'dp']",,
Code Parsing                    ,                255B,2449,,https://www.codeforces.com/problemset/problem/255/B,Codeforces,['implementation'],,
Greg's Workout                    ,                255A,4775,,https://www.codeforces.com/problemset/problem/255/A,Codeforces,['implementation'],,
Dormitory                    ,                254E,245,,https://www.codeforces.com/problemset/problem/254/E,Codeforces,"['dp', 'implementation']",,
Rats                    ,                254D,194,,https://www.codeforces.com/problemset/problem/254/D,Codeforces,"['brute force', 'dfs and similar', 'implementation']",,
Anagram                    ,                254C,829,,https://www.codeforces.com/problemset/problem/254/C,Codeforces,['greedy'],,
Jury Size                    ,                254B,1239,,https://www.codeforces.com/problemset/problem/254/B,Codeforces,"['brute force', 'implementation']",,
Cards with Numbers                    ,                254A,2323,,https://www.codeforces.com/problemset/problem/254/A,Codeforces,"['constructive algorithms', 'sortings']",,
Printer                    ,                253E,234,,https://www.codeforces.com/problemset/problem/253/E,Codeforces,"['binary search', 'data structures', 'implementation', 'sortings']",,
Table with Letters - 2                    ,                253D,415,,https://www.codeforces.com/problemset/problem/253/D,Codeforces,"['brute force', 'two pointers']",,
Text Editor                    ,                253C,1034,,https://www.codeforces.com/problemset/problem/253/C,Codeforces,"['data structures', 'dfs and similar', 'greedy', 'shortest paths']",,
Physics Practical                    ,                253B,2422,,https://www.codeforces.com/problemset/problem/253/B,Codeforces,"['binary search', 'dp', 'two pointers']",,
Boys and Girls                    ,                253A,2816,,https://www.codeforces.com/problemset/problem/253/A,Codeforces,['greedy'],,
Unsorting Array                    ,                252B,921,,https://www.codeforces.com/problemset/problem/252/B,Codeforces,"['brute force', 'sortings']",,
Little Xor                    ,                252A,2381,,https://www.codeforces.com/problemset/problem/252/A,Codeforces,"['brute force', 'implementation']",,
Tree and Table                    ,                251E,42,,https://www.codeforces.com/problemset/problem/251/E,Codeforces,"['dfs and similar', 'dp', 'implementation', 'trees']",,
Two Sets                    ,                251D,163,,https://www.codeforces.com/problemset/problem/251/D,Codeforces,"['bitmasks', 'math']",,
Number Transformation                    ,                251C,537,,https://www.codeforces.com/problemset/problem/251/C,Codeforces,"['dp', 'greedy', 'number theory']",,
Playing with Permutations                    ,                251B,711,,https://www.codeforces.com/problemset/problem/251/B,Codeforces,"['implementation', 'math']",,
Points on Line                    ,                251A,2589,,https://www.codeforces.com/problemset/problem/251/A,Codeforces,"['binary search', 'combinatorics', 'two pointers']",,
Mad Joe                    ,                250E,282,,https://www.codeforces.com/problemset/problem/250/E,Codeforces,['brute force'],,
Building Bridge                    ,                250D,494,,https://www.codeforces.com/problemset/problem/250/D,Codeforces,"['geometry', 'ternary search', 'two pointers']",,
Movie Critics                    ,                250C,1002,,https://www.codeforces.com/problemset/problem/250/C,Codeforces,['greedy'],,
Restoring IPv6                    ,                250B,1056,,https://www.codeforces.com/problemset/problem/250/B,Codeforces,"['implementation', 'strings']",,
Paper Work                    ,                250A,1835,,https://www.codeforces.com/problemset/problem/250/A,Codeforces,['greedy'],,
Endless Matrix                    ,                249E,111,,https://www.codeforces.com/problemset/problem/249/E,Codeforces,['math'],,
Donkey and Stars                    ,                249D,127,,https://www.codeforces.com/problemset/problem/249/D,Codeforces,"['data structures', 'dp', 'math', 'sortings']",,
Piglet's Birthday                    ,                248E,161,,https://www.codeforces.com/problemset/problem/248/E,Codeforces,"['dp', 'probabilities']",,
Sweets for Everyone!                    ,                248D,271,,https://www.codeforces.com/problemset/problem/248/D,Codeforces,"['binary search', 'greedy', 'implementation']",,
Robo-Footballer                    ,                248C,533,,https://www.codeforces.com/problemset/problem/248/C,Codeforces,"['binary search', 'geometry']",,
Chilly Willy                    ,                248B,2148,,https://www.codeforces.com/problemset/problem/248/B,Codeforces,"['math', 'number theory']",,
Cupboards                    ,                248A,3280,,https://www.codeforces.com/problemset/problem/248/A,Codeforces,['implementation'],,
Blood Cousins Return                    ,                246E,271,,https://www.codeforces.com/problemset/problem/246/E,Codeforces,"['binary search', 'data structures', 'dfs and similar', 'dp', 'sortings']",,
Colorful Graph                    ,                246D,1865,,https://www.codeforces.com/problemset/problem/246/D,Codeforces,"['brute force', 'dfs and similar', 'graphs']",,
Beauty Pageant                    ,                246C,1494,,https://www.codeforces.com/problemset/problem/246/C,Codeforces,"['brute force', 'constructive algorithms', 'greedy']",,
Increase and Decrease                    ,                246B,2952,,https://www.codeforces.com/problemset/problem/246/B,Codeforces,"['greedy', 'math']",,
Buggy Sorting                    ,                246A,3894,,https://www.codeforces.com/problemset/problem/246/A,Codeforces,"['constructive algorithms', 'greedy', 'sortings']",,
Queries for Number of Palindromes                    ,                245H,1103,,https://www.codeforces.com/problemset/problem/245/H,Codeforces,"['dp', 'hashing', 'strings']",,
Suggested Friends                    ,                245G,300,,https://www.codeforces.com/problemset/problem/245/G,Codeforces,"['brute force', 'graphs']",,
Log Stream Analysis                    ,                245F,474,,https://www.codeforces.com/problemset/problem/245/F,Codeforces,"['binary search', 'brute force', 'implementation', 'strings']",,
Mishap in Club                    ,                245E,1715,,https://www.codeforces.com/problemset/problem/245/E,Codeforces,['implementation'],,
Restoring Table                    ,                245D,1274,,https://www.codeforces.com/problemset/problem/245/D,Codeforces,"['constructive algorithms', 'greedy']",,
Game with Coins                    ,                245C,951,,https://www.codeforces.com/problemset/problem/245/C,Codeforces,['greedy'],,
Internet Address                    ,                245B,2639,,https://www.codeforces.com/problemset/problem/245/B,Codeforces,"['implementation', 'strings']",,
System Administrator                    ,                245A,2805,,https://www.codeforces.com/problemset/problem/245/A,Codeforces,['implementation'],,
Undoubtedly Lucky Numbers                    ,                244B,1427,,https://www.codeforces.com/problemset/problem/244/B,Codeforces,"['bitmasks', 'brute force', 'dfs and similar']",,
Dividing Orange                    ,                244A,3035,,https://www.codeforces.com/problemset/problem/244/A,Codeforces,['implementation'],,
Matrix                    ,                243E,53,,https://www.codeforces.com/problemset/problem/243/E,Codeforces,['data structures'],,
Cubes                    ,                243D,77,,https://www.codeforces.com/problemset/problem/243/D,Codeforces,"['data structures', 'dp', 'geometry', 'two pointers']",,
Colorado Potato Beetle                    ,                243C,256,,https://www.codeforces.com/problemset/problem/243/C,Codeforces,"['dfs and similar', 'implementation']",,
Hydra                    ,                243B,674,,https://www.codeforces.com/problemset/problem/243/B,Codeforces,"['graphs', 'sortings']",,
The Brand New Function                    ,                243A,1333,,https://www.codeforces.com/problemset/problem/243/A,Codeforces,['bitmasks'],,
XOR on Segment                    ,                242E,966,,https://www.codeforces.com/problemset/problem/242/E,Codeforces,"['bitmasks', 'data structures']",,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Dispute                    ,                242D,755,,https://www.codeforces.com/problemset/problem/242/D,Codeforces,"['dfs and similar', 'greedy']",,
King's Path                    ,                242C,1260,,https://www.codeforces.com/problemset/problem/242/C,Codeforces,"['dfs and similar', 'hashing', 'shortest paths']",,
Big Segment                    ,                242B,3261,,https://www.codeforces.com/problemset/problem/242/B,Codeforces,"['implementation', 'sortings']",,
Heads or Tails                    ,                242A,2974,,https://www.codeforces.com/problemset/problem/242/A,Codeforces,"['brute force', 'implementation']",,
Challenging Balloons                    ,                241G,440,,https://www.codeforces.com/problemset/problem/241/G,Codeforces,['constructive algorithms'],,
Race                    ,                241F,194,,https://www.codeforces.com/problemset/problem/241/F,Codeforces,"['brute force', 'implementation']",,
Flights                    ,                241E,184,,https://www.codeforces.com/problemset/problem/241/E,Codeforces,"['graphs', 'shortest paths']",,
Numbers                    ,                241D,73,,https://www.codeforces.com/problemset/problem/241/D,Codeforces,[],,
Mirror Box                    ,                241C,382,,https://www.codeforces.com/problemset/problem/241/C,Codeforces,"['geometry', 'implementation']",,
Friends                    ,                241B,128,,https://www.codeforces.com/problemset/problem/241/B,Codeforces,"['binary search', 'bitmasks', 'data structures', 'math']",,
Old Peykan                    ,                241A,1571,,https://www.codeforces.com/problemset/problem/241/A,Codeforces,['greedy'],,
TorCoder                    ,                240F,266,,https://www.codeforces.com/problemset/problem/240/F,Codeforces,['data structures'],,
Road Repairs                    ,                240E,109,,https://www.codeforces.com/problemset/problem/240/E,Codeforces,"['dfs and similar', 'graphs', 'greedy']",,
Easy Tape Programming                    ,                239B,910,,https://www.codeforces.com/problemset/problem/239/B,Codeforces,"['brute force', 'implementation']",,
Two Bags of Potatoes                    ,                239A,3354,,https://www.codeforces.com/problemset/problem/239/A,Codeforces,"['greedy', 'implementation', 'math']",,
Meeting Her                    ,                238E,98,,https://www.codeforces.com/problemset/problem/238/E,Codeforces,"['dp', 'graphs', 'shortest paths']",,
Tape Programming                    ,                238D,78,,https://www.codeforces.com/problemset/problem/238/D,Codeforces,"['data structures', 'implementation']",,
World Eater Brothers                    ,                238C,465,,https://www.codeforces.com/problemset/problem/238/C,Codeforces,"['dfs and similar', 'dp', 'greedy', 'trees']",,
Boring Partition                    ,                238B,643,,https://www.codeforces.com/problemset/problem/238/B,Codeforces,['constructive algorithms'],,
Not Wool Sequences                    ,                238A,1279,,https://www.codeforces.com/problemset/problem/238/A,Codeforces,"['constructive algorithms', 'math']",,
Build String                    ,                237E,536,,https://www.codeforces.com/problemset/problem/237/E,Codeforces,"['flows', 'graphs']",,
T-decomposition                    ,                237D,314,,https://www.codeforces.com/problemset/problem/237/D,Codeforces,"['dfs and similar', 'graphs', 'greedy']",,
Primes on Interval                    ,                237C,1779,,https://www.codeforces.com/problemset/problem/237/C,Codeforces,"['binary search', 'number theory', 'two pointers']",,
Young Table                    ,                237B,1622,,https://www.codeforces.com/problemset/problem/237/B,Codeforces,"['implementation', 'sortings']",,
Free Cash                    ,                237A,6017,,https://www.codeforces.com/problemset/problem/237/A,Codeforces,['implementation'],,
Easy Number Challenge                    ,                236B,2443,,https://www.codeforces.com/problemset/problem/236/B,Codeforces,"['implementation', 'number theory']",,
Boy or Girl                    ,                236A,9485,,https://www.codeforces.com/problemset/problem/236/A,Codeforces,['implementation'],,
Number Challenge                    ,                235E,149,,https://www.codeforces.com/problemset/problem/235/E,Codeforces,"['combinatorics', 'dp', 'implementation', 'number theory']",,
Graph Game                    ,                235D,90,,https://www.codeforces.com/problemset/problem/235/D,Codeforces,['graphs'],,
Cyclical Quest                    ,                235C,276,,https://www.codeforces.com/problemset/problem/235/C,Codeforces,"['string suffix structures', 'strings']",,
Let's Play Osu!                    ,                235B,838,,https://www.codeforces.com/problemset/problem/235/B,Codeforces,"['dp', 'math', 'probabilities']",,
LCM Challenge                    ,                235A,2793,,https://www.codeforces.com/problemset/problem/235/A,Codeforces,['number theory'],,
Merging Two Decks                    ,                234H,419,,https://www.codeforces.com/problemset/problem/234/H,Codeforces,"['constructive algorithms', 'greedy']",,
Practice                    ,                234G,773,,https://www.codeforces.com/problemset/problem/234/G,Codeforces,"['constructive algorithms', 'divide and conquer', 'implementation']",,
Fence                    ,                234F,878,,https://www.codeforces.com/problemset/problem/234/F,Codeforces,['dp'],,
Champions' League                    ,                234E,602,,https://www.codeforces.com/problemset/problem/234/E,Codeforces,['implementation'],,
Cinema                    ,                234D,981,,https://www.codeforces.com/problemset/problem/234/D,Codeforces,['implementation'],,
Weather                    ,                234C,1867,,https://www.codeforces.com/problemset/problem/234/C,Codeforces,"['dp', 'implementation']",,
Reading                    ,                234B,2166,,https://www.codeforces.com/problemset/problem/234/B,Codeforces,['sortings'],,
Lefthanders and Righthanders                     ,                234A,1880,,https://www.codeforces.com/problemset/problem/234/A,Codeforces,['implementation'],,
Non-square Equation                    ,                233B,2048,,https://www.codeforces.com/problemset/problem/233/B,Codeforces,"['binary search', 'brute force', 'math']",,
Perfect Permutation                    ,                233A,4414,,https://www.codeforces.com/problemset/problem/233/A,Codeforces,"['implementation', 'math']",,
Quick Tortoise                    ,                232E,98,,https://www.codeforces.com/problemset/problem/232/E,Codeforces,"['bitmasks', 'divide and conquer', 'dp']",,
Fence                    ,                232D,165,,https://www.codeforces.com/problemset/problem/232/D,Codeforces,"['binary search', 'data structures', 'string suffix structures']",,
Doe Graphs                    ,                232C,74,,https://www.codeforces.com/problemset/problem/232/C,Codeforces,"['constructive algorithms', 'divide and conquer', 'dp', 'graphs', 'shortest paths']",,
Table                    ,                232B,650,,https://www.codeforces.com/problemset/problem/232/B,Codeforces,"['bitmasks', 'combinatorics', 'dp', 'math']",,
Cycles                    ,                232A,1140,,https://www.codeforces.com/problemset/problem/232/A,Codeforces,"['binary search', 'constructive algorithms', 'graphs', 'greedy']",,
Cactus                    ,                231E,351,,https://www.codeforces.com/problemset/problem/231/E,Codeforces,"['data structures', 'dfs and similar', 'dp', 'graphs', 'trees']",,
Magic Box                    ,                231D,1584,,https://www.codeforces.com/problemset/problem/231/D,Codeforces,"['brute force', 'geometry']",,
To Add or Not to Add                    ,                231C,1608,,https://www.codeforces.com/problemset/problem/231/C,Codeforces,"['binary search', 'sortings', 'two pointers']",,
"Magic, Wizardry and Wonders                    ",                231B,1656,,https://www.codeforces.com/problemset/problem/231/B,Codeforces,"['constructive algorithms', 'greedy']",,
Team                    ,                231A,13596,,https://www.codeforces.com/problemset/problem/231/A,Codeforces,"['brute force', 'greedy']",,
T-primes                    ,                230B,4750,,https://www.codeforces.com/problemset/problem/230/B,Codeforces,"['implementation', 'math', 'number theory']",,
Dragons                    ,                230A,6179,,https://www.codeforces.com/problemset/problem/230/A,Codeforces,"['greedy', 'sortings']",,
Gifts                    ,                229E,237,,https://www.codeforces.com/problemset/problem/229/E,Codeforces,"['combinatorics', 'dp', 'probabilities']",,
Towers                    ,                229D,636,,https://www.codeforces.com/problemset/problem/229/D,Codeforces,"['dp', 'greedy', 'two pointers']",,
Triangles                    ,                229C,897,,https://www.codeforces.com/problemset/problem/229/C,Codeforces,"['combinatorics', 'graphs', 'math']",,
Planets                    ,                229B,1224,,https://www.codeforces.com/problemset/problem/229/B,Codeforces,"['binary search', 'data structures', 'shortest paths']",,
Shifts                    ,                229A,2058,,https://www.codeforces.com/problemset/problem/229/A,Codeforces,"['brute force', 'two pointers']",,
The Road to Berland is Paved With Good Intentions                    ,                228E,723,,https://www.codeforces.com/problemset/problem/228/E,Codeforces,"['2-sat', 'dfs and similar', 'dsu', 'graphs']",,
Zigzag                    ,                228D,231,,https://www.codeforces.com/problemset/problem/228/D,Codeforces,['data structures'],,
Fractal Detector                    ,                228C,302,,https://www.codeforces.com/problemset/problem/228/C,Codeforces,"['dp', 'hashing']",,
Two Tables                    ,                228B,1830,,https://www.codeforces.com/problemset/problem/228/B,Codeforces,"['brute force', 'implementation']",,
Is your horseshoe on the other hoof?                    ,                228A,7567,,https://www.codeforces.com/problemset/problem/228/A,Codeforces,['implementation'],,
Effective Approach                    ,                227B,2372,,https://www.codeforces.com/problemset/problem/227/B,Codeforces,['implementation'],,
Where do I Turn?                    ,                227A,2007,,https://www.codeforces.com/problemset/problem/227/A,Codeforces,['geometry'],,
Noble Knight's Path                    ,                226E,130,,https://www.codeforces.com/problemset/problem/226/E,Codeforces,"['data structures', 'trees']",,
The table                    ,                226D,446,,https://www.codeforces.com/problemset/problem/226/D,Codeforces,"['constructive algorithms', 'greedy']",,
Anniversary                    ,                226C,378,,https://www.codeforces.com/problemset/problem/226/C,Codeforces,"['data structures', 'implementation', 'math', 'matrices', 'number theory']",,
Naughty Stone Piles                    ,                226B,864,,https://www.codeforces.com/problemset/problem/226/B,Codeforces,['greedy'],,
Flying Saucer Segments                    ,                226A,1860,,https://www.codeforces.com/problemset/problem/226/A,Codeforces,['math'],,
Unsolvable                    ,                225E,390,,https://www.codeforces.com/problemset/problem/225/E,Codeforces,"['math', 'number theory']",,
Snake                    ,                225D,398,,https://www.codeforces.com/problemset/problem/225/D,Codeforces,"['bitmasks', 'dfs and similar', 'graphs', 'implementation']",,
Barcode                    ,                225C,1786,,https://www.codeforces.com/problemset/problem/225/C,Codeforces,"['dp', 'matrices']",,
Well-known Numbers                    ,                225B,1491,,https://www.codeforces.com/problemset/problem/225/B,Codeforces,"['binary search', 'greedy', 'number theory']",,
Dice Tower                    ,                225A,2850,,https://www.codeforces.com/problemset/problem/225/A,Codeforces,"['constructive algorithms', 'greedy']",,
Array                    ,                224B,1786,,https://www.codeforces.com/problemset/problem/224/B,Codeforces,"['bitmasks', 'implementation', 'two pointers']",,
Parallelepiped                    ,                224A,3891,,https://www.codeforces.com/problemset/problem/224/A,Codeforces,"['brute force', 'math']",,
Planar Graph                    ,                223E,43,,https://www.codeforces.com/problemset/problem/223/E,Codeforces,"['flows', 'geometry', 'graphs']",,
Spider                    ,                223D,18,,https://www.codeforces.com/problemset/problem/223/D,Codeforces,"['geometry', 'graphs']",,
Partial Sums                    ,                223C,691,,https://www.codeforces.com/problemset/problem/223/C,Codeforces,"['combinatorics', 'math']",,
Two Strings                    ,                223B,741,,https://www.codeforces.com/problemset/problem/223/B,Codeforces,"['data structures', 'dp', 'strings']",,
Bracket Sequence                    ,                223A,1118,,https://www.codeforces.com/problemset/problem/223/A,Codeforces,"['data structures', 'expression parsing', 'implementation']",,
Decoding Genome                    ,                222E,758,,https://www.codeforces.com/problemset/problem/222/E,Codeforces,['matrices'],,
Olympiad                    ,                222D,1089,,https://www.codeforces.com/problemset/problem/222/D,Codeforces,"['binary search', 'greedy', 'sortings', 'two pointers']",,
Reducing Fractions                    ,                222C,678,,https://www.codeforces.com/problemset/problem/222/C,Codeforces,"['implementation', 'number theory', 'sortings']",,
Cosmic Tables                    ,                222B,2344,,https://www.codeforces.com/problemset/problem/222/B,Codeforces,['implementation'],,
Shooshuns and Sequence                     ,                222A,3132,,https://www.codeforces.com/problemset/problem/222/A,Codeforces,"['brute force', 'implementation']",,
Little Elephant and Numbers                    ,                221B,2376,,https://www.codeforces.com/problemset/problem/221/B,Codeforces,['implementation'],,
Little Elephant and Function                    ,                221A,3686,,https://www.codeforces.com/problemset/problem/221/A,Codeforces,"['implementation', 'math']",,
Little Elephant and Inversions                    ,                220E,344,,https://www.codeforces.com/problemset/problem/220/E,Codeforces,"['data structures', 'two pointers']",,
Little Elephant and Triangle                    ,                220D,179,,https://www.codeforces.com/problemset/problem/220/D,Codeforces,"['chinese remainder theorem', 'geometry', 'math']",,
Little Elephant and Shifts                    ,                220C,523,,https://www.codeforces.com/problemset/problem/220/C,Codeforces,['data structures'],,
Little Elephant and Array                    ,                220B,1372,,https://www.codeforces.com/problemset/problem/220/B,Codeforces,"['constructive algorithms', 'data structures']",,
Little Elephant and Problem                    ,                220A,3320,,https://www.codeforces.com/problemset/problem/220/A,Codeforces,"['implementation', 'sortings']",,
Parking Lot                    ,                219E,332,,https://www.codeforces.com/problemset/problem/219/E,Codeforces,['data structures'],,
Choosing Capital for Treeland                    ,                219D,1461,,https://www.codeforces.com/problemset/problem/219/D,Codeforces,"['dfs and similar', 'dp', 'trees']",,
Color Stripe                    ,                219C,1901,,https://www.codeforces.com/problemset/problem/219/C,Codeforces,"['brute force', 'dp', 'greedy']",,
Special Offer! Super Price 999 Bourles!                    ,                219B,1942,,https://www.codeforces.com/problemset/problem/219/B,Codeforces,['implementation'],,
k-String                    ,                219A,4241,,https://www.codeforces.com/problemset/problem/219/A,Codeforces,"['implementation', 'strings']",,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
